raceId,driverId,constructorId,grid,positionOrder,points,statusId,year,round,circuitId,name,date,dob,nationality_driver,nationality_constructor,position,q1,q2,q3,country,alt,lat,lng,status,is_finished_only,driver_age,quali_position,q1_sec,q2_sec,q3_sec,quali_best_sec,has_quali,driver_races_before,constructor_races_before,driver_last_finish,driver_avg_finish_last5,driver_avg_points_last5,constructor_avg_finish_last5,constructor_avg_points_last5,driver_season_points_to_date,constructor_season_points_to_date,team_avg_finish_last5_teammates,team_avg_points_last5_teammates,team_avg_finish_last_year_same_track,driver_vs_team_finish_delta_last5,driver_vs_team_finish_ratio_last5,driver_vs_team_points_delta_last5,driver_vs_team_points_ratio_last5,race_name
1138,825,210,14,19,0.0,3,2024,18,15,Singapore Grand Prix,2024-09-22,1992-10-05,Danish,American,14.0,1:30.829,1:30.653,,Singapore,18,1.2914,103.864,Accident,False,31.964407939767284,14.0,90.82900000000001,90.65299999999999,87.039,90.65299999999999,1,180,367,10.0,13.8,0.2,11.4,0.8,6.0,29.0,13.7,0.2,11.5,0.10000000000000142,1.007299196547504,0.0,0.9999950000249999,Singapore Grand Prix
1138,830,9,2,2,18.0,1,2024,18,15,Singapore Grand Prix,2024-09-22,1997-09-30,Dutch,Austrian,2.0,1:30.157,1:29.680,1:29.728,Singapore,18,1.2914,103.864,Finished,True,26.978781656399725,2.0,90.157,89.68,89.72800000000001,89.68,1,202,775,5.0,4.4,11.6,9.2,4.6,289.0,420.0,6.7,8.3,6.5,-2.3,0.6567163198930867,3.299999999999999,1.3975901930614225,Singapore Grand Prix
1138,832,6,10,7,6.0,1,2024,18,15,Singapore Grand Prix,2024-09-22,1994-09-01,Spanish,Italian,10.0,1:30.670,1:30.108,,Singapore,18,1.2914,103.864,Finished,True,30.05886379192334,10.0,90.67,90.108,87.039,90.108,1,201,2425,18.0,7.8,7.6,5.6,14.0,172.0,399.0,5.2,12.3,2.5,2.5999999999999996,1.4999997115385169,-4.700000000000001,0.617886128627144,Singapore Grand Prix
1138,839,214,15,13,0.0,11,2024,18,15,Singapore Grand Prix,2024-09-22,1996-09-17,French,French,15.0,1:30.958,1:30.769,,Singapore,18,1.2914,103.864,+1 Lap,False,28.01368925393566,15.0,90.958,90.769,87.039,90.769,1,150,166,15.0,14.2,0.4,13.0,0.4,5.0,13.0,14.0,0.4,12.0,0.1999999999999993,1.0142856418367399,0.0,0.9999975000062501,Singapore Grand Prix
1138,840,117,17,14,0.0,11,2024,18,15,Singapore Grand Prix,2024-09-22,1998-10-29,Canadian,British,17.0,1:31.094,,,Singapore,18,1.2914,103.864,+1 Lap,False,25.900068446269678,17.0,91.094,87.125,87.039,91.094,1,161,178,19.0,14.4,0.2,12.6,2.4,24.0,86.0,11.8,1.4,17.5,2.5999999999999996,1.2203388796322985,-1.2,0.14285704081639944,Singapore Grand Prix
1138,842,214,18,17,0.0,11,2024,18,15,Singapore Grand Prix,2024-09-22,1996-02-07,French,French,18.0,1:31.312,,,Singapore,18,1.2914,103.864,+1 Lap,False,28.62422997946612,18.0,91.312,87.125,87.039,91.312,1,147,167,12.0,13.8,0.4,13.8,0.0,8.0,13.0,14.0,0.4,12.0,-0.1999999999999993,0.9857142153061276,0.0,0.9999975000062501,Singapore Grand Prix
1138,844,6,9,5,10.0,1,2024,18,15,Singapore Grand Prix,2024-09-22,1997-10-16,Monegasque,Italian,9.0,1:30.786,1:29.747,,Singapore,18,1.2914,103.864,Finished,True,26.934976043805612,9.0,90.786,89.747,87.039,89.747,1,142,2426,2.0,2.6,17.0,6.4,12.2,221.0,405.0,5.2,12.3,2.5,-2.6,0.4999999038461723,4.699999999999999,1.3821137087712432,Singapore Grand Prix
1138,846,1,1,1,25.0,1,2024,18,15,Singapore Grand Prix,2024-09-22,1999-11-13,British,British,1.0,1:30.002,1:30.007,1:29.525,Singapore,18,1.2914,103.864,Finished,True,24.859685147159478,1.0,90.002,90.007,89.525,89.525,1,121,1909,4.0,3.0,16.6,2.8,16.8,245.0,455.0,2.5,18.1,4.5,0.5,1.1999995200001918,-1.5,0.9171270211532032,Singapore Grand Prix
1138,847,131,4,4,12.0,1,2024,18,15,Singapore Grand Prix,2024-09-22,1998-02-15,British,German,4.0,1:30.811,1:30.153,1:29.867,Singapore,18,1.2914,103.864,Finished,True,26.600958247775495,4.0,90.811,90.15299999999999,89.867,89.867,1,121,639,3.0,9.0,6.4,6.0,8.2,137.0,301.0,7.1,8.8,9.5,1.9000000000000004,1.2676054552668374,-2.4000000000000004,0.7272726446281086,Singapore Grand Prix
1138,848,3,11,20,0.0,131,2024,18,15,Singapore Grand Prix,2024-09-22,1996-03-23,Thai,British,11.0,1:30.679,1:30.474,,Singapore,18,1.2914,103.864,Power Unit,False,28.501026694045173,11.0,90.679,90.474,87.039,90.474,1,98,1662,7.0,11.2,1.6,10.4,2.4,12.0,16.0,12.6,1.2,12.5,-1.4000000000000004,0.8888888183421573,0.40000000000000013,1.3333322222231483,Singapore Grand Prix
1138,852,215,8,12,0.0,11,2024,18,15,Singapore Grand Prix,2024-09-22,2000-05-11,Japanese,Italian,8.0,1:30.710,1:30.289,1:30.354,Singapore,18,1.2914,103.864,+1 Lap,False,24.366872005475702,8.0,90.71000000000001,90.289,90.354,90.289,1,83,35,20.0,16.4,0.4,16.8,0.0,21.0,28.0,14.2,0.3,12.0,2.1999999999999993,1.1549294961317256,0.10000000000000003,1.3333288889037038,Singapore Grand Prix
1138,855,15,20,15,0.0,11,2024,18,15,Singapore Grand Prix,2024-09-22,1999-05-30,Chinese,Swiss,20.0,1:32.054,,,Singapore,18,1.2914,103.864,+1 Lap,False,25.31690622861054,20.0,92.054,87.125,87.039,92.054,1,61,824,14.0,18.0,0.0,16.0,0.0,0.0,0.0,17.2,0.0,10.0,0.8000000000000007,1.046511567063281,0.0,0.0,Singapore Grand Prix
1138,857,1,5,3,15.0,1,2024,18,15,Singapore Grand Prix,2024-09-22,2001-04-06,Australian,British,5.0,1:30.258,1:29.640,1:29.953,Singapore,18,1.2914,103.864,Finished,True,23.463381245722108,5.0,90.258,89.64,89.953,89.64,1,39,1910,1.0,2.0,19.6,2.2,19.4,210.0,480.0,2.5,18.1,4.5,-0.5,0.799999680000128,1.5,1.0828728683495652,Singapore Grand Prix
1138,861,3,12,11,0.0,11,2024,18,15,Singapore Grand Prix,2024-09-22,2003-05-27,Argentinian ,British,12.0,1:30.704,1:30.481,,Singapore,18,1.2914,103.864,+1 Lap,False,21.32511978097194,12.0,90.70400000000001,90.481,87.039,90.481,1,2,1663,8.0,10.0,2.0,11.2,2.4,4.0,16.0,12.6,1.2,12.5,-2.5999999999999996,0.7936507306626405,0.8,1.6666652777789353,Singapore Grand Prix
1139,1,131,17,20,0.0,20,2024,19,69,United States Grand Prix,2024-10-20,1985-01-07,British,German,19.0,1:34.154,,,USA,161,30.1328,-97.6411,Spun off,False,39.78370978781656,19.0,94.154,87.125,87.039,94.154,1,350,640,6.0,5.8,9.8,5.8,8.6,164.0,313.0,7.0,8.8,12.0,-1.2000000000000002,0.8285713102040985,1.0,1.1136362370867914,United States Grand Prix
1139,4,117,7,13,0.0,11,2024,19,69,United States Grand Prix,2024-10-20,1981-07-29,Spanish,British,8.0,1:33.973,1:33.429,1:33.309,USA,161,30.1328,-97.6411,+1 Lap,False,43.227926078028744,8.0,93.973,93.429,93.309,93.309,1,398,179,8.0,8.6,3.4,13.2,2.4,62.0,86.0,11.9,1.7,11.5,-3.3000000000000007,0.7226890149000827,1.7,1.9999988235301038,United States Grand Prix
1139,807,210,11,8,4.0,1,2024,19,69,United States Grand Prix,2024-10-20,1987-08-19,German,American,12.0,1:33.601,1:33.544,,USA,161,30.1328,-97.6411,Finished,True,37.17180013689254,12.0,93.601,93.544,87.039,93.544,1,224,368,9.0,13.2,0.4,11.8,0.8,22.0,29.0,13.7,0.4,12.5,-0.5,0.9635035793063081,0.0,0.9999975000062501,United States Grand Prix
1139,815,9,9,7,6.0,1,2024,19,69,United States Grand Prix,2024-10-20,1990-01-26,Mexican,Austrian,10.0,1:33.611,1:33.020,,USA,161,30.1328,-97.6411,Finished,True,34.732375085557834,10.0,93.61099999999999,93.02000000000001,87.039,93.02000000000001,1,277,776,10.0,9.6,4.0,8.0,7.4,131.0,438.0,6.7,8.6,2.5,2.8999999999999995,1.4328356070394614,-4.6,0.4651162249864855,United States Grand Prix
1139,822,15,16,17,0.0,11,2024,19,69,United States Grand Prix,2024-10-20,1989-08-28,Finnish,Swiss,18.0,1:34.152,,,USA,161,30.1328,-97.6411,+1 Lap,False,35.14579055441479,18.0,94.152,87.125,87.039,94.152,1,241,825,16.0,16.4,0.0,15.8,0.0,0.0,0.0,16.8,0.0,12.5,-0.40000000000000213,0.9761904180839035,0.0,0.0,United States Grand Prix
1139,825,210,8,11,0.0,1,2024,19,69,United States Grand Prix,2024-10-20,1992-10-05,Danish,American,9.0,1:33.564,1:33.474,1:33.481,USA,161,30.1328,-97.6411,Finished,True,32.04106776180698,9.0,93.564,93.47399999999999,93.481,93.47399999999999,1,181,369,19.0,15.2,0.2,11.4,1.4,6.0,33.0,13.7,0.4,12.5,1.5,1.1094889701102941,-0.2,0.49999875000312505,United States Grand Prix
1139,830,9,2,3,15.0,1,2024,19,69,United States Grand Prix,2024-10-20,1997-09-30,Dutch,Austrian,2.0,1:33.046,1:32.584,1:32.361,USA,161,30.1328,-97.6411,Finished,True,27.055441478439427,2.0,93.04599999999999,92.584,92.36099999999999,92.36099999999999,1,203,777,2.0,3.8,13.2,8.2,7.0,307.0,444.0,6.7,8.6,2.5,-2.9000000000000004,0.5671640944531202,4.6,1.5348835424554022,United States Grand Prix
1139,832,6,3,2,18.0,1,2024,19,69,United States Grand Prix,2024-10-20,1994-09-01,Spanish,Italian,3.0,1:33.556,1:32.836,1:32.652,USA,161,30.1328,-97.6411,Finished,True,30.135523613963038,3.0,93.556,92.836,92.652,92.652,1,202,2427,7.0,8.0,7.2,6.6,11.8,178.0,415.0,5.4,11.9,11.5,2.5999999999999996,1.4814812071331096,-4.7,0.6050419659628601,United States Grand Prix
1139,839,214,12,18,0.0,11,2024,19,69,United States Grand Prix,2024-10-20,1996-09-17,French,French,13.0,1:33.986,1:33.597,,USA,161,30.1328,-97.6411,+1 Lap,False,28.09034907597536,13.0,93.98599999999999,93.59700000000001,87.039,93.59700000000001,1,151,168,13.0,13.2,0.4,14.4,0.0,5.0,13.0,13.2,0.4,12.0,0.0,0.99999992424243,0.0,0.9999975000062501,United States Grand Prix
1139,840,117,13,15,0.0,11,2024,19,69,United States Grand Prix,2024-10-20,1998-10-29,Canadian,British,14.0,1:34.033,1:33.759,,USA,161,30.1328,-97.6411,+1 Lap,False,25.976728268309376,14.0,94.033,93.759,87.039,93.759,1,162,180,14.0,15.2,0.0,12.0,2.4,24.0,86.0,11.9,1.7,11.5,3.299999999999999,1.2773108170327043,-1.7,0.0,United States Grand Prix
1139,842,214,6,12,0.0,1,2024,19,69,United States Grand Prix,2024-10-20,1996-02-07,French,French,7.0,1:33.550,1:33.162,1:33.018,USA,161,30.1328,-97.6411,Finished,True,28.700889801505816,7.0,93.55,93.162,93.018,93.018,1,148,169,17.0,13.2,0.4,15.0,0.0,8.0,13.0,13.2,0.4,12.0,0.0,0.99999992424243,0.0,0.9999975000062501,United States Grand Prix
1139,844,6,4,1,25.0,1,2024,19,69,United States Grand Prix,2024-10-20,1997-10-16,Monegasque,Italian,4.0,1:33.241,1:32.962,1:32.740,USA,161,30.1328,-97.6411,Finished,True,27.01163586584531,4.0,93.241,92.962,92.74000000000001,92.74000000000001,1,143,2428,5.0,2.8,16.6,6.8,10.4,231.0,433.0,5.4,11.9,11.5,-2.6000000000000005,0.5185184224965883,4.700000000000001,1.3949578659699273,United States Grand Prix
1139,846,1,1,4,12.0,1,2024,19,69,United States Grand Prix,2024-10-20,1999-11-13,British,British,1.0,1:33.616,1:32.851,1:32.330,USA,161,30.1328,-97.6411,Finished,True,24.93634496919918,1.0,93.616,92.851,92.33,92.33,1,122,1911,1.0,2.8,18.0,2.2,19.2,270.0,495.0,2.6,17.8,9.5,0.19999999999999973,1.0769226627220527,0.1999999999999993,1.0112358982451741,United States Grand Prix
1139,847,131,20,6,8.0,1,2024,19,69,United States Grand Prix,2024-10-20,1998-02-15,British,German,6.0,1:33.536,1:33.142,1:32.974,USA,161,30.1328,-97.6411,Finished,True,26.677618069815196,6.0,93.536,93.142,92.97399999999999,92.97399999999999,1,122,641,4.0,8.2,7.8,8.4,7.4,149.0,313.0,7.0,8.8,12.0,1.1999999999999993,1.1714284040816565,-1.0000000000000009,0.8863635356405073,United States Grand Prix
1139,848,3,14,16,0.0,11,2024,19,69,United States Grand Prix,2024-10-20,1996-03-23,Thai,British,16.0,1:34.051,,,USA,161,30.1328,-97.6411,+1 Lap,False,28.577686516084874,16.0,94.051,87.125,87.039,94.051,1,99,1664,20.0,12.4,1.6,11.6,2.0,12.0,16.0,12.6,1.2,9.5,-0.1999999999999993,0.9841269060216742,0.40000000000000013,1.3333322222231483,United States Grand Prix
1139,852,215,10,14,0.0,11,2024,19,69,United States Grand Prix,2024-10-20,2000-05-11,Japanese,Italian,11.0,1:33.795,1:33.506,,USA,161,30.1328,-97.6411,+1 Lap,False,24.4435318275154,11.0,93.795,93.506,87.039,93.506,1,84,36,12.0,17.0,0.0,16.6,0.0,21.0,28.0,15.1,0.1,12.0,1.9000000000000004,1.125827740011408,-0.1,0.0,United States Grand Prix
1139,855,15,18,19,0.0,11,2024,19,69,United States Grand Prix,2024-10-20,1999-05-30,Chinese,Swiss,20.0,1:34.228,,,USA,161,30.1328,-97.6411,+1 Lap,False,25.39356605065024,20.0,94.22800000000001,87.125,87.039,94.22800000000001,1,62,826,15.0,17.2,0.0,15.6,0.0,0.0,0.0,16.8,0.0,12.5,0.3999999999999986,1.0238094628684842,0.0,0.0,United States Grand Prix
1139,857,1,5,5,10.0,1,2024,19,69,United States Grand Prix,2024-10-20,2001-04-06,Australian,British,5.0,1:33.864,1:33.057,1:32.950,USA,161,30.1328,-97.6411,Finished,True,23.540041067761805,5.0,93.864,93.057,92.95,92.95,1,40,1912,3.0,2.4,17.6,2.6,18.0,225.0,507.0,2.6,17.8,9.5,-0.20000000000000018,0.9230765680474737,-0.1999999999999993,0.9887639893952814,United States Grand Prix
1139,859,215,19,9,2.0,1,2024,19,69,United States Grand Prix,2024-10-20,2002-02-11,New Zealander,Italian,15.0,1:33.339,,,USA,161,30.1328,-97.6411,Finished,True,22.688569472963724,15.0,93.339,87.125,87.039,93.339,1,5,37,17.0,12.2,0.4,15.4,0.0,0.0,28.0,15.1,0.1,12.0,-2.9000000000000004,0.8079469663611281,0.30000000000000004,3.9999600003999958,United States Grand Prix
1139,861,3,15,10,1.0,1,2024,19,69,United States Grand Prix,2024-10-20,2003-05-27,Argentinian ,British,17.0,1:34.062,,,USA,161,30.1328,-97.6411,Finished,True,21.401779603011637,17.0,94.062,87.125,87.039,94.062,1,3,1665,11.0,10.333333333333334,1.3333333333333333,12.4,2.0,4.0,16.0,12.6,1.2,9.5,-2.2666666666666657,0.8201057550180619,0.1333333333333333,1.1111101851859568,United States Grand Prix
1140,1,131,6,4,12.0,1,2024,20,32,Mexico City Grand Prix,2024-10-27,1985-01-07,British,German,6.0,1:17.306,1:16.973,1:16.651,Mexico,2227,19.4042,-99.0907,Finished,True,39.80287474332649,6.0,77.306,76.973,76.651,76.651,1,351,642,20.0,9.6,4.8,7.8,8.6,164.0,321.0,7.5,7.1,4.0,2.0999999999999996,1.279999829333356,-2.3,0.6760562428089799,Mexico City Grand Prix
1140,4,117,13,18,0.0,23,2024,20,32,Mexico City Grand Prix,2024-10-27,1981-07-29,Spanish,British,13.0,1:17.307,1:17.168,,Mexico,2227,19.4042,-99.0907,Brakes,False,43.24709103353867,13.0,77.307,77.168,87.039,77.168,1,399,181,13.0,9.6,2.6,13.8,0.8,62.0,86.0,12.8,1.3,17.5,-3.200000000000001,0.7499999414062546,1.3,1.9999984615396451,Mexico City Grand Prix
1140,807,210,10,9,2.0,11,2024,20,32,Mexico City Grand Prix,2024-10-27,1987-08-19,German,American,10.0,1:17.186,1:16.995,1:17.365,Mexico,2227,19.4042,-99.0907,+1 Lap,False,37.190965092402465,10.0,77.186,76.995,77.365,76.995,1,225,370,8.0,11.2,1.2,11.4,1.4,26.0,33.0,12.4,0.8,16.0,-1.200000000000001,0.9032257336108279,0.3999999999999999,1.4999981250023435,Mexico City Grand Prix
1140,815,9,18,17,0.0,11,2024,20,32,Mexico City Grand Prix,2024-10-27,1990-01-26,Mexican,Austrian,18.0,1:17.611,,,Mexico,2227,19.4042,-99.0907,+1 Lap,False,34.75154004106776,18.0,77.611,87.125,87.039,77.611,1,278,778,7.0,9.6,3.8,5.4,10.0,137.0,459.0,6.6,8.8,10.5,3.0,1.454545234159813,-5.000000000000001,0.43181813274793945,Mexico City Grand Prix
1140,822,15,15,14,0.0,11,2024,20,32,Mexico City Grand Prix,2024-10-27,1989-08-28,Finnish,Swiss,15.0,1:17.393,1:17.817,,Mexico,2227,19.4042,-99.0907,+1 Lap,False,35.16495550992471,15.0,77.393,77.81700000000001,87.039,77.393,1,242,827,17.0,16.8,0.0,16.2,0.0,0.0,0.0,17.0,0.0,8.0,-0.1999999999999993,0.9882352359861626,0.0,0.0,Mexico City Grand Prix
1140,825,210,7,7,6.0,1,2024,20,32,Mexico City Grand Prix,2024-10-27,1992-10-05,Danish,American,7.0,1:17.125,1:17.003,1:16.886,Mexico,2227,19.4042,-99.0907,Finished,True,32.06023271731691,7.0,77.125,77.003,76.886,76.886,1,182,371,11.0,14.4,0.2,11.2,1.6,6.0,35.0,12.4,0.8,16.0,2.0,1.1612902289282074,-0.6000000000000001,0.24999968750039062,Mexico City Grand Prix
1140,830,9,2,6,8.0,1,2024,20,32,Mexico City Grand Prix,2024-10-27,1997-09-30,Dutch,Austrian,2.0,1:16.803,1:16.514,1:16.171,Mexico,2227,19.4042,-99.0907,Finished,True,27.07460643394935,2.0,76.803,76.514,76.17099999999999,76.17099999999999,1,204,779,3.0,3.6,13.8,7.8,8.0,322.0,459.0,6.6,8.8,10.5,-2.9999999999999996,0.5454544628099299,5.0,1.568181639979359,Mexico City Grand Prix
1140,832,6,1,1,25.0,1,2024,20,32,Mexico City Grand Prix,2024-10-27,1994-09-01,Spanish,Italian,1.0,1:16.778,1:16.515,1:15.946,Mexico,2227,19.4042,-99.0907,Finished,True,30.154688569472963,1.0,76.77799999999999,76.515,75.946,75.946,1,203,2429,2.0,7.2,9.2,3.4,15.4,196.0,458.0,4.8,13.9,3.5,2.4000000000000004,1.4999996875000652,-4.700000000000001,0.6618704559805427,Mexico City Grand Prix
1140,839,214,1,13,0.0,11,2024,20,32,Mexico City Grand Prix,2024-10-27,1996-09-17,French,French,19.0,1:17.617,,,Mexico,2227,19.4042,-99.0907,+1 Lap,False,28.109514031485283,19.0,77.617,87.125,87.039,77.617,1,152,170,18.0,15.0,0.0,14.4,0.0,5.0,13.0,14.0,0.2,10.5,1.0,1.0714284948979647,-0.2,0.0,Mexico City Grand Prix
1140,840,117,14,11,0.0,11,2024,20,32,Mexico City Grand Prix,2024-10-27,1998-10-29,Canadian,British,14.0,1:17.407,1:17.294,,Mexico,2227,19.4042,-99.0907,+1 Lap,False,25.9958932238193,14.0,77.407,77.294,87.039,77.294,1,163,182,15.0,16.0,0.0,13.6,0.8,24.0,86.0,12.8,1.3,17.5,3.1999999999999993,1.2499999023437576,-1.3,0.0,Mexico City Grand Prix
1140,842,214,8,10,1.0,11,2024,20,32,Mexico City Grand Prix,2024-10-27,1996-02-07,French,French,8.0,1:17.149,1:17.048,1:16.892,Mexico,2227,19.4042,-99.0907,+1 Lap,False,28.720054757015742,8.0,77.149,77.048,76.892,76.892,1,149,171,12.0,13.0,0.4,14.6,0.0,8.0,13.0,14.0,0.2,10.5,-1.0,0.9285713622449028,0.2,1.9999900000499997,Mexico City Grand Prix
1140,844,6,4,3,16.0,1,2024,20,32,Mexico City Grand Prix,2024-10-27,1997-10-16,Monegasque,Italian,4.0,1:16.972,1:16.641,1:16.265,Mexico,2227,19.4042,-99.0907,Finished,True,27.030800821355236,4.0,76.97200000000001,76.64099999999999,76.265,76.265,1,144,2430,1.0,2.4,18.6,3.2,16.8,256.0,483.0,4.8,13.9,3.5,-2.4,0.499999895833355,4.700000000000001,1.3381294001345756,Mexico City Grand Prix
1140,846,1,3,2,18.0,1,2024,20,32,Mexico City Grand Prix,2024-10-27,1999-11-13,British,British,3.0,1:16.505,1:16.301,1:16.260,Mexico,2227,19.4042,-99.0907,Finished,True,24.955509924709105,3.0,76.505,76.301,76.26,76.26,1,123,1913,4.0,2.6,18.4,2.8,17.4,282.0,517.0,2.8,17.2,6.5,-0.19999999999999973,0.928571096938894,1.1999999999999993,1.0697673796646872,Mexico City Grand Prix
1140,847,131,5,5,10.0,1,2024,20,32,Mexico City Grand Prix,2024-10-27,1998-02-15,British,German,5.0,1:17.194,1:16.937,1:16.356,Mexico,2227,19.4042,-99.0907,Finished,True,26.69678302532512,5.0,77.194,76.937,76.356,76.356,1,123,643,6.0,5.4,9.4,8.0,8.0,157.0,333.0,7.5,7.1,4.0,-2.0999999999999996,0.7199999040000128,2.3000000000000007,1.323943475500919,Mexico City Grand Prix
1140,848,3,9,19,0.0,4,2024,20,32,Mexico City Grand Prix,2024-10-27,1996-03-23,Thai,British,9.0,1:17.189,1:16.988,1:17.065,Mexico,2227,19.4042,-99.0907,Collision,False,28.5968514715948,9.0,77.189,76.988,77.065,76.988,1,100,1666,16.0,13.2,1.6,13.0,1.0,12.0,17.0,12.3,1.3,12.5,0.8999999999999986,1.0731706444576712,0.30000000000000004,1.230768284024397,Mexico City Grand Prix
1140,852,215,11,20,0.0,4,2024,20,32,Mexico City Grand Prix,2024-10-27,2000-05-11,Japanese,Italian,11.0,1:17.182,1:17.129,,Mexico,2227,19.4042,-99.0907,Collision,False,24.462696783025326,11.0,77.182,77.129,87.039,77.129,1,85,38,14.0,16.6,0.0,14.6,0.4,21.0,30.0,14.8,0.2,12.0,1.8000000000000007,1.121621545836382,-0.2,0.0,Mexico City Grand Prix
1140,855,15,19,15,0.0,11,2024,20,32,Mexico City Grand Prix,2024-10-27,1999-05-30,Chinese,Swiss,20.0,1:18.072,,,Mexico,2227,19.4042,-99.0907,+1 Lap,False,25.412731006160165,20.0,78.072,87.125,87.039,78.072,1,63,828,19.0,17.2,0.0,16.2,0.0,0.0,0.0,17.0,0.0,8.0,0.1999999999999993,1.0117646463667853,0.0,0.0,Mexico City Grand Prix
1140,857,1,17,8,4.0,1,2024,20,32,Mexico City Grand Prix,2024-10-27,2001-04-06,Australian,British,17.0,1:17.597,,,Mexico,2227,19.4042,-99.0907,Finished,True,23.55920602327173,17.0,77.59700000000001,87.125,87.039,77.59700000000001,1,41,1914,5.0,3.0,16.0,3.0,16.0,235.0,535.0,2.8,17.2,6.5,0.20000000000000018,1.071428188775647,-1.1999999999999993,0.9302325040562498,Mexico City Grand Prix
1140,859,215,12,16,0.0,11,2024,20,32,Mexico City Grand Prix,2024-10-27,2002-02-11,New Zealander,Italian,12.0,1:17.380,1:17.162,,Mexico,2227,19.4042,-99.0907,+1 Lap,False,22.70773442847365,12.0,77.38,77.162,87.039,77.162,1,6,39,9.0,11.4,0.8,14.6,0.4,2.0,30.0,14.8,0.2,12.0,-3.4000000000000004,0.7702702182249853,0.6000000000000001,3.9999800000999994,Mexico City Grand Prix
1140,861,3,16,12,0.0,11,2024,20,32,Mexico City Grand Prix,2024-10-27,2003-05-27,Argentinian ,British,16.0,1:17.558,,,Mexico,2227,19.4042,-99.0907,+1 Lap,False,21.420944558521562,16.0,77.55799999999999,87.125,87.039,77.55799999999999,1,4,1667,10.0,10.25,1.25,15.2,0.2,5.0,17.0,12.3,1.3,12.5,-2.0500000000000007,0.8333332655826613,-0.050000000000000044,0.9615377218940601,Mexico City Grand Prix
1141,1,131,14,10,1.0,1,2024,21,18,São Paulo Grand Prix,2024-11-03,1985-01-07,British,German,16.0,1:31.150,,,Brazil,785,-23.7036,-46.6997,Finished,True,39.82203969883641,16.0,91.15,87.125,87.039,91.15,1,352,644,4.0,8.8,6.4,7.8,8.4,176.0,343.0,6.9,8.3,11.5,1.9000000000000004,1.275362134005488,-1.9000000000000004,0.7710842444476814,São Paulo Grand Prix
1141,4,117,9,14,0.0,1,2024,21,18,São Paulo Grand Prix,2024-11-03,1981-07-29,Spanish,British,9.0,1:30.207,1:25.035,1:28.998,Brazil,785,-23.7036,-46.6997,Finished,True,43.266255989048595,9.0,90.207,85.035,88.998,85.035,1,400,183,18.0,11.2,2.4,14.2,0.0,62.0,86.0,13.4,1.2,4.0,-2.200000000000001,0.835820833147699,1.2,1.9999983333347224,São Paulo Grand Prix
1141,807,210,17,20,0.0,2,2024,21,18,São Paulo Grand Prix,2024-11-03,1987-08-19,German,American,19.0,1:31.623,,,Brazil,785,-23.7036,-46.6997,Disqualified,False,37.210130047912386,19.0,91.623,87.125,87.039,91.623,1,226,372,9.0,10.8,1.6,10.8,2.4,28.0,41.0,11.1,1.6,15.0,-0.29999999999999893,0.9729728853177583,0.0,0.9999993750003907,São Paulo Grand Prix
1141,815,9,12,11,0.0,1,2024,21,18,São Paulo Grand Prix,2024-11-03,1990-01-26,Mexican,Austrian,13.0,1:30.035,1:28.158,,Brazil,785,-23.7036,-46.6997,Finished,True,34.770704996577685,13.0,90.035,88.158,87.039,88.158,1,279,780,17.0,11.8,2.2,7.0,9.4,137.0,467.0,8.1,7.0,2.5,3.700000000000001,1.4567899436061802,-4.8,0.31428566938776153,São Paulo Grand Prix
1141,822,15,11,13,0.0,1,2024,21,18,São Paulo Grand Prix,2024-11-03,1989-08-28,Finnish,Swiss,11.0,1:30.633,1:26.472,,Brazil,785,-23.7036,-46.6997,Finished,True,35.18412046543463,11.0,90.633,86.47200000000001,87.039,86.47200000000001,1,243,829,14.0,15.8,0.0,16.0,0.0,0.0,0.0,16.0,0.0,13.5,-0.1999999999999993,0.9874999382812538,0.0,0.0,São Paulo Grand Prix
1141,830,9,17,1,26.0,1,2024,21,18,São Paulo Grand Prix,2024-11-03,1997-09-30,Dutch,Austrian,12.0,1:28.522,1:27.771,,Brazil,785,-23.7036,-46.6997,Finished,True,27.093771389459274,12.0,88.52199999999999,87.771,87.039,87.771,1,205,781,6.0,4.4,11.8,8.8,5.8,330.0,467.0,8.1,7.0,2.5,-3.6999999999999993,0.5432098094802705,4.800000000000001,1.6857140448979937,São Paulo Grand Prix
1141,832,6,1,16,0.0,3,2024,21,18,São Paulo Grand Prix,2024-11-03,1994-09-01,Spanish,Italian,14.0,1:30.303,1:29.406,,Brazil,785,-23.7036,-46.6997,Accident,False,30.17385352498289,14.0,90.303,89.406,87.039,89.406,1,204,2431,1.0,6.4,12.2,2.4,18.8,221.0,499.0,4.4,15.5,13.0,2.0,1.4545451239670173,-3.3000000000000007,0.7870967234131147,São Paulo Grand Prix
1141,839,214,4,2,18.0,1,2024,21,18,São Paulo Grand Prix,2024-11-03,1996-09-17,French,French,4.0,1:29.171,1:26.206,1:24.475,Brazil,785,-23.7036,-46.6997,Finished,True,28.128678986995208,4.0,89.17099999999999,86.206,84.475,84.475,1,153,172,13.0,14.6,0.0,14.0,0.2,5.0,14.0,13.9,0.1,8.5,0.6999999999999993,1.0503596366647743,-0.1,0.0,São Paulo Grand Prix
